time_s,cx,cy,cz,theta,FB,FB_group,LR,height,spread,x_lr,y_fb,z_height,cy_smooth,cy_speed,zone
1.79,0.0,-0.530901521245738,6.4936337096642555e-09,-1.5707963267948966,-0.530901521245738,-0.6130322716734221,0.0,1.2987267419328513e-08,0.8474335223124946,0.0,-0.530901521245738,6.4936337096642555e-09,-0.5308980716321658,0.14344932495617413,rear_center_mid
1.8,0.0,-0.5294658472058382,6.4863533383187575e-09,-1.5707963267948966,-0.5294658472058382,-0.6113744980874373,0.0,1.2972706676637517e-08,0.8483312540762623,0.0,-0.5294658472058382,6.4863533383187575e-09,-0.5294619407565144,0.14379568397464015,rear_center_mid
1.81,0.0,-0.5280261906865926,6.478181215540424e-09,-1.5707963267948966,-0.5280261906865926,-0.6097121259305086,0.0,1.295636243108085e-08,0.8492280859398175,0.0,-0.5280261906865926,6.478181215540424e-09,-0.528022157952673,0.14416646169225777,rear_center_mid
1.82,0.0,-0.5265824369530447,6.469971125728044e-09,-1.5707963267948966,-0.5265824369530447,-0.6080450227180234,0.0,1.293994225145609e-08,0.8501240715875494,0.0,-0.5265824369530447,6.469971125728044e-09,-0.5265786115226693,0.144533624044485,rear_center_mid
1.83,0.0,-0.5251347936721518,6.462564604486151e-09,-1.5707963267948966,-0.5251347936721518,-0.606373428243034,0.0,1.2925129208972304e-08,0.8510190646953255,0.0,-0.5251347936721518,6.462564604486151e-09,-0.5251314854717833,0.14486891899505028,rear_center_mid
1.84,0.0,-0.5236837890957187,6.456631787638088e-09,-1.5707963267948966,-0.5236837890957187,-0.604697952478108,0.0,1.2913263575276178e-08,0.8519127238387455,0.0,-0.5236837890957187,6.456631787638088e-09,-0.5236812331427683,0.14515020459330286,rear_center_mid
1.85,0.0,-0.5222302169514088,6.4525505750815586e-09,-1.5707963267948966,-0.5222302169514088,-0.6030195119409625,0.0,1.2905101150163119e-08,0.8528045500012793,0.0,-0.5222302169514088,6.4525505750815586e-09,-0.5222284813799173,0.1453648209626679,rear_center_mid
1.86,0.0,-0.5207749290415169,6.4503373505371015e-09,-1.5707963267948966,-0.5207749290415169,-0.601339090208164,0.0,1.2900674701074205e-08,0.853694016191869,0.0,-0.5207749290415169,6.4503373505371015e-09,-0.5207739367235149,0.14551113971009166,rear_center_mid
1.87,0.0,-0.5193186781387903,6.449644351887035e-09,-1.5707963267948966,-0.5193186781387903,-0.5996575565068488,0.0,1.2899288703774072e-08,0.8545806635632354,0.0,-0.5193186781387903,6.449644351887035e-09,-0.5193182585857155,0.14560066587332443,rear_center_mid
1.8800000000000001,0.0,-0.5178620703901398,6.449824044818887e-09,-1.5707963267948966,-0.5178620703901398,-0.5979756107552544,0.0,1.2899648089637776e-08,0.855464129026599,0.0,-0.5178620703901398,6.449824044818887e-09,-0.5178619234060484,0.14565538150858037,rear_center_mid
1.8900000000000001,0.0,-0.5164053984067212,6.450047305380034e-09,-1.5707963267948966,-0.5164053984067212,-0.5962935908317337,0.0,1.290009461076007e-08,0.8563442441544146,0.0,-0.5164053984067212,6.450047305380034e-09,-0.5164051509555438,0.14570241438945364,rear_center_mid
1.9000000000000001,0.0,-0.5149485410530736,6.4494591496867255e-09,-1.5707963267948966,-0.5149485410530736,-0.5946113568612018,0.0,1.2898918299373453e-08,0.8572210917069825,0.0,-0.5149485410530736,6.4494591496867255e-09,-0.5149478751182593,0.1457703904864438,rear_center_mid
1.9100000000000001,0.0,-0.5134910667889943,6.447342636254507e-09,-1.5707963267948966,-0.5134910667889943,-0.592928410544035,0.0,1.2894685272509016e-08,0.8580949389944569,0.0,-0.5134910667889943,6.447342636254507e-09,-0.513489743145815,0.14588422671493184,rear_center_mid
1.92,0.0,-0.5120322989523673,6.443257763024656e-09,-1.5707963267948966,-0.5120322989523673,-0.5912439705381741,0.0,1.2886515526049313e-08,0.8589661953939476,0.0,-0.5120322989523673,6.443257763024656e-09,-0.5120301905839607,0.14605880112994463,rear_center_mid
1.93,0.0,-0.510571410527918,6.437128804687078e-09,-1.5707963267948966,-0.510571410527918,-0.5895570818886445,0.0,1.2874257609374158e-08,0.8598353532808082,0.0,-0.510571410527918,6.437128804687078e-09,-0.5105685671232161,0.14629664762488281,rear_center_mid
1.94,0.0,-0.5091076355974502,6.429258786467118e-09,-1.5707963267948966,-0.5091076355974502,-0.5878668601892585,0.0,1.2858517572934238e-08,0.8607028612572248,0.0,-0.5091076355974502,6.429258786467118e-09,-0.509104257631463,0.14658807852674927,rear_center_mid
1.95,0.0,-0.5076404237493504,6.420268297720875e-09,-1.5707963267948966,-0.5076404237493504,-0.5861726698793597,0.0,1.2840536595441752e-08,0.8615690339001163,0.0,-0.5076404237493504,6.420268297720875e-09,-0.5076368055526811,0.14691205026235998,rear_center_mid
1.96,0.0,-0.5061695193302291,6.410973836734826e-09,-1.5707963267948966,-0.5061695193302291,-0.5844742157557483,0.0,1.2821947673469653e-08,0.8624340077368268,0.0,-0.5061695193302291,6.410973836734826e-09,-0.5061660166262159,0.1472406716061303,rear_center_mid
1.97,0.0,-0.5046950385584578,6.402230454379106e-09,-1.5707963267948966,-0.5046950385584578,-0.5827716320157442,0.0,1.2804460908758213e-08,0.8632976995535648,0.0,-0.5046950385584578,6.402230454379106e-09,-0.5046919921205585,0.14754532890259853,rear_center_mid
1.98,0.0,-0.5032174658955915,6.394769976156379e-09,-1.5707963267948966,-0.5032174658955915,-0.581065478067283,0.0,1.278953995231276e-08,0.8641598127763285,0.0,-0.5032174658955915,6.394769976156379e-09,-0.5032151100481639,0.14780105060153148,rear_center_mid
1.99,0.0,-0.5017375130691635,6.389063727032011e-09,-1.5707963267948966,-0.5017375130691635,-0.5793565757424771,0.0,1.2778127454064023e-08,0.8650199234579347,0.0,-0.5017375130691635,6.389063727032011e-09,-0.5017359711085279,0.14799113452730883,rear_center_mid
2.0,0.0,-0.5002560133873774,6.385241267482217e-09,-1.5707963267948966,-0.5002560133873774,-0.5776458872627427,0.0,1.2770482534964436e-08,0.8658775439227929,0.0,-0.5002560133873774,6.385241267482217e-09,-0.5002552873576177,0.14810078986818853,rear_center_mid
2.0100000000000002,0.0,-0.49877382463204933,6.383065622453409e-09,-1.5707963267948966,-0.49877382463204933,-0.575934403109232,0.0,1.276613124490682e-08,0.8667321800082871,0.0,-0.49877382463204933,6.383065622453409e-09,-0.4987739553111641,0.1478132552603817,rear_center_mid
2.02,0.0,-0.4972916198039064,6.381975579473714e-09,-1.5707963267948966,-0.4972916198039064,-0.5742229003963107,0.0,1.276395115894743e-08,0.8675834512442057,0.0,-0.4972916198039064,6.381975579473714e-09,-0.4972990222524101,0.14670100099942185,rear_center_mid
2.0300000000000002,0.0,-0.4958108056633237,6.3812412263805195e-09,-1.5707963267948966,-0.4958108056633237,-0.5725130035110233,0.0,1.276248245276104e-08,0.8684305642867978,0.0,-0.4958108056633237,6.3812412263805195e-09,-0.49583993529117565,0.14496889542338354,rear_center_mid
2.04,0.0,-0.4943628477753935,6.381584043051811e-09,-1.5707963267948966,-0.4943628477753935,-0.5708410457582411,0.0,1.2763168086103624e-08,0.8692556440653135,0.0,-0.4943628477753935,6.381584043051811e-09,-0.4943996443439424,0.14310132289142297,rear_center_mid
2.05,0.0,-0.49296057858120484,6.382937707950612e-09,-1.5707963267948966,-0.49296057858120484,-0.5692218447646055,0.0,1.2765875415901225e-08,0.8700516467227009,0.0,-0.49296057858120484,6.382937707950612e-09,-0.4929779088333472,0.14127957782487932,rear_center_mid
2.06,0.0,-0.49157236989588315,6.383196222963416e-09,-1.5707963267948966,-0.49157236989588315,-0.5676188794482525,0.0,1.2766392445926834e-08,0.870836727036099,0.0,-0.49157236989588315,6.383196222963416e-09,-0.4915740527874448,0.13984613869784945,rear_center_mid
2.07,0.0,-0.49018294225093073,6.38141724074138e-09,-1.5707963267948966,-0.49018294225093073,-0.5660145065987884,0.0,1.2762834481482761e-08,0.8716195747722859,0.0,-0.49018294225093073,6.38141724074138e-09,-0.4901809860593902,0.13925343991295913,rear_center_mid
2.08,0.0,-0.4887915254338119,6.377787467408072e-09,-1.5707963267948966,-0.4887915254338119,-0.5644078368513623,0.0,1.2755574934816145e-08,0.8724006216550325,0.0,-0.4887915254338119,6.377787467408072e-09,-0.48878898398918563,0.13931677858841085,rear_center_mid
2.09,0.0,-0.48739751413512034,6.372835912162367e-09,-1.5707963267948966,-0.48739751413512034,-0.5627981712548172,0.0,1.2745671824324735e-08,0.8731802008834747,0.0,-0.48739751413512034,6.372835912162367e-09,-0.487394650487622,0.13956350628609726,rear_center_mid
2.1,0.0,-0.4860005682301821,6.36732730411134e-09,-1.5707963267948966,-0.4860005682301821,-0.5611851170669222,0.0,1.2734654608222682e-08,0.8739584931104794,0.0,-0.4860005682301821,6.36732730411134e-09,-0.4859977138634637,0.13982371328954968,rear_center_mid
2.11,0.0,-0.48460070238806474,6.3621157480199544e-09,-1.5707963267948966,-0.48460070238806474,-0.5595686912259608,0.0,1.272423149603991e-08,0.874735479585111,0.0,-0.48460070238806474,6.3621157480199544e-09,-0.484598176221831,0.14006943554348006,rear_center_mid
2.12,0.0,-0.48319825913013914,6.357981574706441e-09,-1.5707963267948966,-0.48319825913013914,-0.5579492892414558,0.0,1.2715963149412884e-08,0.8755109607387007,0.0,-0.48319825913013914,6.357981574706441e-09,-0.4831963251525941,0.14027483335201096,rear_center_mid
2.13,0.0,-0.48179383722564845,6.355485350137295e-09,-1.5707963267948966,-0.48179383722564845,-0.5563276025125115,0.0,1.2710970700274592e-08,0.8762845989810534,0.0,-0.48179383722564845,6.355485350137295e-09,-0.48179267955479077,0.14042170561491263,rear_center_mid
2.14,0.0,-0.48038825878893615,6.354866814490565e-09,-1.5707963267948966,-0.48038825878893615,-0.5547045803349756,0.0,1.2709733628981132e-08,0.8770559393891213,0.0,-0.48038825878893615,6.354866814490565e-09,-0.48038789104029583,0.14050233328395667,rear_center_mid
2.15,0.0,-0.47898234024116554,6.356001339682012e-09,-1.5707963267948966,-0.47898234024116554,-0.5530811654308191,0.0,1.2712002679364025e-08,0.8778245369873733,0.0,-0.47898234024116554,6.356001339682012e-09,-0.47898263288911164,0.14052019137786864,rear_center_mid
2.16,0.0,-0.4775767598155901,6.358422602615396e-09,-1.5707963267948966,-0.4775767598155901,-0.5514581409563976,0.0,1.2716845205230793e-08,0.8785900286732384,0.0,-0.4775767598155901,6.358422602615396e-09,-0.47757748721273846,0.14049058387636537,rear_center_mid
2.17,0.0,-0.47617196837421805,6.361407241481001e-09,-1.5707963267948966,-0.47617196837421805,-0.5498360275223967,0.0,1.2722814482962003e-08,0.8793521800363168,0.0,-0.47617196837421805,6.361407241481001e-09,-0.47617282121158433,0.1404376284530079,rear_center_mid
2.18,0.0,-0.47476810884378234,6.364108532833961e-09,-1.5707963267948966,-0.47476810884378234,-0.5482149901664878,0.0,1.2728217065667923e-08,0.8801109264319462,0.0,-0.47476810884378234,6.364108532833961e-09,-0.4747687346436783,0.1403884654642612,rear_center_mid
2.19,0.0,-0.4733649287831655,6.36571646615535e-09,-1.5707963267948966,-0.4733649287831655,-0.5465947373948684,0.0,1.2731432932310701e-08,0.8808664167727753,0.0,-0.4733649287831655,6.36571646615535e-09,-0.4733650519022991,0.14036958996168358,rear_center_mid
2.2,0.0,-0.47196190740163535,6.365614658822746e-09,-1.5707963267948966,-0.47196190740163535,-0.5449746678502695,0.0,1.2731229317645493e-08,0.8816189414717734,0.0,-0.47196190740163535,6.365614658822746e-09,-0.47196134284444463,0.14040191537897373,rear_center_mid
2.21,0.0,-0.4705583461086944,6.363499553094622e-09,-1.5707963267948966,-0.4705583461086944,-0.5433539748699019,0.0,1.2726999106189245e-08,0.8823688814251385,0.0,-0.4705583461086944,6.363499553094622e-09,-0.47055701359471963,0.14049527041983534,rear_center_mid
2.22,0.0,-0.4691534230849456,6.3594426216407675e-09,-1.5707963267948966,-0.4691534230849456,-0.5417317094984572,0.0,1.2718885243281537e-08,0.883116677233353,0.0,-0.4691534230849456,6.3594426216407675e-09,-0.4691514374360479,0.1406471015999139,rear_center_mid
2.23,0.0,-0.4677464625951573,6.353874524486647e-09,-1.5707963267948966,-0.4677464625951573,-0.5401070914640509,0.0,1.2707749048973296e-08,0.8838626854493389,0.0,-0.4677464625951573,6.353874524486647e-09,-0.46774407156272135,0.14084391378242078,rear_center_mid
2.24,0.0,-0.4663370479898069,6.347499904594116e-09,-1.5707963267948966,-0.4663370479898069,-0.5384796396611752,0.0,1.2694999809188233e-08,0.884607120518568,0.0,-0.4663370479898069,6.347499904594116e-09,-0.4663345591603995,0.1410625346771055,rear_center_mid
2.25,0.0,-0.4649250780350025,6.341160677292999e-09,-1.5707963267948966,-0.4649250780350025,-0.536849237194905,0.0,1.2682321354586e-08,0.8853500278500852,0.0,-0.4649250780350025,6.341160677292999e-09,-0.46492282086917924,0.1412747270076481,rear_center_mid
2.2600000000000002,0.0,-0.4635107840970851,6.335672904239276e-09,-1.5707963267948966,-0.4635107840970851,-0.5352161512239867,0.0,1.2671345808478554e-08,0.8860912780440316,0.0,-0.4635107840970851,6.335672904239276e-09,-0.46350906462024655,0.1414539622653116,rear_center_mid
2.27,0.0,-0.4620947316288443,6.331675862060178e-09,-1.5707963267948966,-0.4620947316288443,-0.5335810346769884,0.0,1.2663351724120357e-08,0.8868305695006609,0.0,-0.4620947316288443,6.331675862060178e-09,-0.462093741623873,0.1415789920551025,rear_center_mid
2.2800000000000002,0.0,-0.4606776813504939,6.32951424227522e-09,-1.5707963267948966,-0.4606776813504939,-0.5319447659579116,0.0,1.2659028484550442e-08,0.8875675038584574,0.0,-0.4606776813504939,6.32951424227522e-09,-0.4606774847791445,0.14163779458957193,rear_center_mid
2.29,0.0,-0.45926043300793895,6.329175085555413e-09,-1.5707963267948966,-0.45926043300793895,-0.5303082685337848,0.0,1.2658350171110827e-08,0.8883016687327343,0.0,-0.45926043300793895,6.329175085555413e-09,-0.4592609857320816,0.1416309231836027,rear_center_mid
2.3000000000000003,0.0,-0.45784379381136026,6.330292493981176e-09,-1.5707963267948966,-0.45784379381136026,-0.5286724744906797,0.0,1.2660584987962353e-08,0.8890326543318983,0.0,-0.45784379381136026,6.330292493981176e-09,-0.45784486631547244,0.14157057920802518,rear_center_mid
2.31,0.0,-0.45642828886177045,6.3322119956272576e-09,-1.5707963267948966,-0.45642828886177045,-0.5270379901630924,0.0,1.2664423991254517e-08,0.8897602020357598,0.0,-0.45642828886177045,6.3322119956272576e-09,-0.45642957414792107,0.14147812738602994,rear_center_mid
2.32,0.0,-0.45501413454579837,6.334111637052616e-09,-1.5707963267948966,-0.45501413454579837,-0.5254050654128729,0.0,1.2668223274105233e-08,0.8904842151119458,0.0,-0.45501413454579837,6.334111637052616e-09,-0.45501530376775184,0.1413808482207346,rear_center_mid
2.33,0.0,-0.453601220512737,6.335157167753801e-09,-1.5707963267948966,-0.453601220512737,-0.5237735728180949,0.0,1.2670314335507604e-08,0.8912047647703392,0.0,-0.453601220512737,6.335157167753801e-09,-0.4536019571835064,0.14130672606749994,rear_center_mid
2.34,0.0,-0.452189081107093,6.334660596425902e-09,-1.5707963267948966,-0.452189081107093,-0.5221429746861874,0.0,1.2669321192851805e-08,0.8919221013785469,0.0,-0.452189081107093,6.334660596425902e-09,-0.45218916924640185,0.1412769242017775,rear_center_mid
2.35,0.0,-0.45077706089013303,6.332216159907332e-09,-1.5707963267948966,-0.45077706089013303,-0.5205125141817383,0.0,1.2664432319814665e-08,0.8926365673527235,0.0,-0.45077706089013303,6.332216159907332e-09,-0.4507764186994708,0.14077449723735314,rear_center_mid
2.36,0.0,-0.4493643491762481,6.327777710478915e-09,-1.5707963267948966,-0.4493643491762481,-0.5188812552056434,0.0,1.2655555420957832e-08,0.8933485779299182,0.0,-0.4493643491762481,6.327777710478915e-09,-0.4493736793016548,0.13885555188510867,rear_center_mid
2.37,0.0,-0.447950381811143,6.321672742686361e-09,-1.5707963267948966,-0.447950381811143,-0.5172485463285972,0.0,1.2643345485372724e-08,0.8940584183571291,0.0,-0.447950381811143,6.321672742686361e-09,-0.44799930766176865,0.13561908005562118,rear_center_mid
2.38,0.0,-0.4465875235236565,6.315355987563593e-09,-1.5707963267948966,-0.4465875235236565,-0.5156748531310172,0.0,1.2630711975127188e-08,0.8947399531891976,0.0,-0.4465875235236565,6.315355987563593e-09,-0.44666129770054236,0.13198928577079494,rear_center_mid
2.39,0.0,-0.4453172229076625,6.310294308210304e-09,-1.5707963267948966,-0.4453172229076625,-0.5142080363263987,0.0,1.262058861642061e-08,0.8953728670122896,0.0,-0.4453172229076625,6.310294308210304e-09,-0.44535952194635275,0.1283600265150342,rear_center_mid
2.4,0.0,-0.4440870110840017,6.306511075803177e-09,-1.5707963267948966,-0.4440870110840017,-0.5127875100717256,0.0,1.2613022151606356e-08,0.8959836642408597,0.0,-0.4440870110840017,6.306511075803177e-09,-0.4440940971702417,0.1252356633282048,rear_center_mid
2.41,0.0,-0.44285547040530004,6.304058683684342e-09,-1.5707963267948966,-0.44285547040530004,-0.5113654493872706,0.0,1.2608117367368685e-08,0.8965930137649414,0.0,-0.44285547040530004,6.304058683684342e-09,-0.44285480867978866,0.12354080755334618,rear_center_mid
2.42,0.0,-0.4416232579305876,6.303379881863418e-09,-1.5707963267948966,-0.4416232579305876,-0.5099426129793992,0.0,1.2606759763726838e-08,0.8972005896424577,0.0,-0.4416232579305876,6.303379881863418e-09,-0.44162328101917475,0.12315335442401876,rear_center_mid
2.43,0.0,-0.44039108107139135,6.304574869127208e-09,-1.5707963267948966,-0.44039108107139135,-0.5085198176965716,0.0,1.2609149738254417e-08,0.897806045709635,0.0,-0.44039108107139135,6.304574869127208e-09,-0.4403917415913083,0.12312598540062392,rear_center_mid
2.44,0.0,-0.43915958460459315,6.30738295103843e-09,-1.5707963267948966,-0.43915958460459315,-0.5070978080630296,0.0,1.2614765902076861e-08,0.8984090712197429,0.0,-0.43915958460459315,6.30738295103843e-09,-0.4391607613111623,0.12304839622848673,rear_center_mid
2.45,0.0,-0.4379293139446695,6.3112310549931735e-09,-1.5707963267948966,-0.4379293139446695,-0.5056772138692277,0.0,1.2622462109986349e-08,0.899009408175438,0.0,-0.4379293139446695,6.3112310549931735e-09,-0.43793077366673855,0.1229377313307578,rear_center_mid
2.46,0.0,-0.4367005690045696,6.315335825352656e-09,-1.5707963267948966,-0.4367005690045696,-0.5042583814248986,0.0,1.2630671650705313e-08,0.8996069214001663,0.0,-0.4367005690045696,6.315335825352656e-09,-0.4367020066845471,0.12343255918451368,rear_center_mid
2.47,0.0,-0.43547331970846903,6.318851375024059e-09,-1.5707963267948966,-0.43547331970846903,-0.5028412760015677,0.0,1.263770275004812e-08,0.9002016373135997,0.0,-0.43547331970846903,6.318851375024059e-09,-0.4354621224830483,0.12581202986754192,rear_center_mid
2.48,0.0,-0.4342472461604345,6.321031304048123e-09,-1.5707963267948966,-0.4342472461604345,-0.5014255282153128,0.0,1.2642062608096247e-08,0.9007937217821176,0.0,-0.4342472461604345,6.321031304048123e-09,-0.4341857660871963,0.13012151745667166,rear_center_mid
2.49,0.0,-0.432960163597099,6.321915587276157e-09,-1.5707963267948966,-0.432960163597099,-0.49993933328639056,0.0,1.2643831174552316e-08,0.9014130555621952,0.0,-0.432960163597099,6.321915587276157e-09,-0.43285969213391484,0.13512334477048804,rear_center_mid
2.5,0.0,-0.43154753196540946,6.3218985528446e-09,-1.5707963267948966,-0.43154753196540946,-0.4983081667807491,0.0,1.2643797105689201e-08,0.9020901992897183,0.0,-0.43154753196540946,6.3218985528446e-09,-0.4314832991917865,0.1401849238438141,rear_center_mid
2.5100000000000002,0.0,-0.43007019923816214,6.320639007049242e-09,-1.5707963267948966,-0.43007019923816214,-0.49660228988537386,0.0,1.2641278014098486e-08,0.9027954495494798,0.0,-0.43007019923816214,6.320639007049242e-09,-0.43005599365703856,0.1446835428862453,rear_center_mid
2.52,0.0,-0.4285913549978274,6.318115466354138e-09,-1.5707963267948966,-0.4285913549978274,-0.49489466764516615,0.0,1.2636230932708277e-08,0.9034984507021173,0.0,-0.4285913549978274,6.318115466354138e-09,-0.4285896283340616,0.14734770762532823,rear_center_mid
2.5300000000000002,0.0,-0.42711071848669474,6.315098404653905e-09,-1.5707963267948966,-0.42711071848669474,-0.49318497586895893,0.0,1.2630196809307811e-08,0.9041993331969336,0.0,-0.42711071848669474,6.315098404653905e-09,-0.427109039504532,0.148129743068659,rear_center_mid
2.54,0.0,-0.42562833698221414,6.3124346649103335e-09,-1.5707963267948966,-0.42562833698221414,-0.49147326914795336,0.0,1.2624869329820669e-08,0.9048980709216673,0.0,-0.42562833698221414,6.3124346649103335e-09,-0.42562703347268843,0.14825476134129323,rear_center_mid
2.5500000000000003,0.0,-0.4241445878177612,6.310886058531904e-09,-1.5707963267948966,-0.4241445878177612,-0.4897599831891152,0.0,1.262177211706381e-08,0.9055944835437667,0.0,-0.4241445878177612,6.310886058531904e-09,-0.42414394427770613,0.14833493183725732,rear_center_mid
2.56,0.0,-0.4226601690789443,6.310987449693625e-09,-1.5707963267948966,-0.4226601690789443,-0.4880459240722116,0.0,1.2621974899387252e-08,0.9062882441443,0.0,-0.4226601690789443,6.310987449693625e-09,-0.4226603348359433,0.14835152637505677,rear_center_mid
2.57,0.0,-0.42117590902291624,6.312950117451501e-09,-1.5707963267948966,-0.42117590902291624,-0.4863320481861989,0.0,1.2625900234903003e-08,0.9069789709021484,0.0,-0.42117590902291624,6.312950117451501e-09,-0.421176913750205,0.1482971263793903,rear_center_mid
2.58,0.0,-0.4196926712778807,6.316622442729711e-09,-1.5707963267948966,-0.4196926712778807,-0.484619352763046,0.0,1.2633244885459424e-08,0.9076662721923938,0.0,-0.4196926712778807,6.316622442729711e-09,-0.4196943923083555,0.14817774003932083,rear_center_mid
2.59,0.0,-0.41821123155352247,6.3215179873701305e-09,-1.5707963267948966,-0.41821123155352247,-0.4829087335151988,0.0,1.2643035974740263e-08,0.9083498036563259,0.0,-0.41821123155352247,6.3215179873701305e-09,-0.4182133589494186,0.14800967879114446,rear_center_mid
2.6,0.0,-0.4167319806085138,6.326903237413464e-09,-1.5707963267948966,-0.4167319806085138,-0.48120064165198934,0.0,1.265380647482693e-08,0.9090294034507933,0.0,-0.4167319806085138,6.326903237413464e-09,-0.4167341987325326,0.14781807026650606,rear_center_mid
2.61,0.0,-0.4152550022842597,6.331932832478664e-09,-1.5707963267948966,-0.4152550022842597,-0.4794951739852292,0.0,1.2663865664957329e-08,0.9097050527934313,0.0,-0.4152550022842597,6.331932832478664e-09,-0.41525699754408846,0.14763359298447243,rear_center_mid
2.62,0.0,-0.41378010793848613,6.335810976216893e-09,-1.5707963267948966,-0.41378010793848613,-0.4777921126896727,0.0,1.2671621952433787e-08,0.9103768572818702,0.0,-0.41378010793848613,6.335810976216893e-09,-0.41378152687284314,0.14748364289945692,rear_center_mid
2.63,0.0,-0.41230666533565985,6.337944197454542e-09,-1.5707963267948966,-0.41230666533565985,-0.4760907277226766,0.0,1.2675888394909085e-08,0.9110451216705944,0.0,-0.41230666533565985,6.337944197454542e-09,-0.4123073246860993,0.14738763407569633,rear_center_mid
2.64,0.0,-0.4108338781972961,6.338057796404463e-09,-1.5707963267948966,-0.4108338781972961,-0.4743900996210771,0.0,1.2676115592808928e-08,0.9117102196012554,0.0,-0.4108338781972961,6.338057796404463e-09,-0.4108337741913292,0.1473557209773657,rear_center_mid
2.65,0.0,-0.4093609696747948,6.336251618870485e-09,-1.5707963267948966,-0.4093609696747948,-0.47268933135736596,0.0,1.2672503237740972e-08,0.9123725097277492,0.0,-0.4093609696747948,6.336251618870485e-09,-0.409360210266552,0.14738480646959984,rear_center_mid
2.66,0.0,-0.4078872498104091,6.332979737735572e-09,-1.5707963267948966,-0.4078872498104091,-0.4709876262369102,0.0,1.2665959475471146e-08,0.9130323058041817,0.0,-0.4078872498104091,6.332979737735572e-09,-0.4078860780619372,0.14745838058009275,rear_center_mid
2.67,0.0,-0.4064122883146,6.328960793973576e-09,-1.5707963267948966,-0.4064122883146,-0.4692844874040659,0.0,1.2657921587947154e-08,0.9136898007020164,0.0,-0.4064122883146,6.328960793973576e-09,-0.40641104265495015,0.14755149276149127,rear_center_mid
2.68,0.0,-0.40493600431258603,6.3250371370620075e-09,-1.5707963267948966,-0.40493600431258603,-0.4675798214725841,0.0,1.2650074274124017e-08,0.9143450291937706,0.0,-0.40493600431258603,6.3250371370620075e-09,-0.4049350482067074,0.14763521694618753,rear_center_mid
2.69,0.0,-0.40345870116236093,6.322014459777843e-09,-1.5707963267948966,-0.40345870116236093,-0.46587397873001213,0.0,1.2644028919555688e-08,0.9149978559845814,0.0,-0.40345870116236093,6.322014459777843e-09,-0.4034583383160264,0.14714557708764286,rear_center_mid
2.7,0.0,-0.40198099743358096,6.32051133293991e-09,-1.5707963267948966,-0.40198099743358096,-0.46416767343899495,0.0,1.2641022665879822e-08,0.9156480097189659,0.0,-0.40198099743358096,6.32051133293991e-09,-0.40199213666495454,0.14484829123277976,rear_center_mid
2.71,0.0,-0.4005037003570039,6.320845445650482e-09,-1.5707963267948966,-0.4005037003570039,-0.46246183770928767,0.0,1.2641690891300966e-08,0.9162951413165669,0.0,-0.4005037003570039,6.320845445650482e-09,-0.4005613724913708,0.14059194570675004,rear_center_mid
2.72,0.0,-0.3990812800592408,6.323654371846681e-09,-1.5707963267948966,-0.3990812800592408,-0.46081936822534086,0.0,1.2647308743693364e-08,0.9169155533124509,0.0,-0.3990812800592408,6.323654371846681e-09,-0.39918029775081953,0.13559463536888527,rear_center_mid
2.73,0.0,-0.39778218344466737,6.329413716708683e-09,-1.5707963267948966,-0.39778218344466737,-0.45931930066443405,0.0,1.2658827433417368e-08,0.9174798823592771,0.0,-0.39778218344466737,6.329413716708683e-09,-0.3978494797839931,0.13055217782466377,rear_center_mid
2.74,0.0,-0.3965533274596046,6.336790716592473e-09,-1.5707963267948966,-0.3965533274596046,-0.457900339996056,0.0,1.2673581433184948e-08,0.9180116875512618,0.0,-0.3965533274596046,6.336790716592473e-09,-0.39656925419432626,0.12602524078304533,rear_center_mid
2.75,0.0,-0.39532690759944883,6.3441005079794435e-09,-1.5707963267948966,-0.39532690759944883,-0.4564841923224273,0.0,1.2688201015958889e-08,0.9185404923724685,0.0,-0.39532690759944883,6.3441005079794435e-09,-0.3953289749683322,0.12325378899487593,rear_center_mid
2.7600000000000002,0.0,-0.39410257240866975,6.350510117241559e-09,-1.5707963267948966,-0.39410257240866975,-0.45507045181775224,0.0,1.270102023448312e-08,0.9190664624611592,0.0,-0.39410257240866975,6.350510117241559e-09,-0.39410417841442874,0.12240455104805814,rear_center_mid
2.77,0.0,-0.39287988392927053,6.355347953302441e-09,-1.5707963267948966,-0.39287988392927053,-0.453658612771772,0.0,1.2710695906604884e-08,0.9195897981185541,0.0,-0.39287988392927053,6.355347953302441e-09,-0.39288088394737103,0.1222814720501425,rear_center_mid
2.7800000000000002,0.0,-0.3916582006751499,6.358230174152254e-09,-1.5707963267948966,-0.3916582006751499,-0.45224793446018346,0.0,1.271646034830451e-08,0.9201107834624611,0.0,-0.3916582006751499,6.358230174152254e-09,-0.3916585489734259,0.12221355746174778,rear_center_mid
2.79,0.0,-0.3904368551243159,6.359139543232853e-09,-1.5707963267948966,-0.3904368551243159,-0.45083764609498533,0.0,1.2718279086465707e-08,0.9206297095796083,0.0,-0.3904368551243159,6.359139543232853e-09,-0.3904366127981361,0.12219905958220367,rear_center_mid
2.8000000000000003,0.0,-0.38921523272972336,6.358428335093632e-09,-1.5707963267948966,-0.38921523272972336,-0.4494270380583337,0.0,1.2716856670187266e-08,0.9211468409603039,0.0,-0.38921523272972336,6.358428335093632e-09,-0.3892145677817818,0.12222718387918663,rear_center_mid
